time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
2018-10-22 01:00:00,4.0,2.0,87.0,,,270.0,14.8,,,,
2018-10-22 02:00:00,4.0,1.0,81.0,,,270.0,13.0,,,,
2018-10-22 03:00:00,4.0,1.0,81.0,,,280.0,14.8,,,,
2018-10-22 04:00:00,4.0,1.0,81.0,,,280.0,9.4,,,,
2018-10-22 05:00:00,4.0,2.0,87.0,,,290.0,14.8,,,,
2018-10-22 06:00:00,5.0,2.0,81.0,,,290.0,13.0,,,,
2018-10-22 07:00:00,5.0,2.0,81.0,,,280.0,16.6,,,,
2018-10-22 08:00:00,6.0,2.1,76.0,,,300.0,20.5,,,,
2018-10-22 09:00:00,7.0,3.1,76.0,,,290.0,20.5,,,,
2018-10-22 10:00:00,8.0,3.1,71.0,,,290.0,20.5,,,,
2018-10-22 11:00:00,10.0,3.1,62.0,,,290.0,24.1,,,,
2018-10-22 12:00:00,11.0,4.0,62.0,,,280.0,24.1,,,,
2018-10-22 13:00:00,11.0,4.0,62.0,,,280.0,33.5,,,,
2018-10-22 14:00:00,11.0,5.9,71.0,,,270.0,29.5,,,,
2018-10-22 15:00:00,11.0,5.1,67.0,,,270.0,24.1,,,,
2018-10-22 16:00:00,10.0,5.0,71.0,,,260.0,29.5,,,,
2018-10-22 17:00:00,9.0,5.0,76.0,,,250.0,22.3,,,,
2018-10-22 18:00:00,9.0,5.0,76.0,,,270.0,40.7,,,,
2018-10-22 19:00:00,9.0,5.9,81.0,,,260.0,37.1,,,,
2018-10-22 20:00:00,9.0,5.9,81.0,,,260.0,22.3,,,,
2018-10-22 21:00:00,10.0,6.0,76.0,,,260.0,33.5,,,,
2018-10-22 22:00:00,10.0,6.0,76.0,,,260.0,44.6,,,,
2018-10-22 23:00:00,10.0,6.0,76.0,,,250.0,46.4,,,,
2018-10-23 00:00:00,10.0,7.1,82.0,,,260.0,42.5,,,,
2018-10-23 02:00:00,10.0,6.0,76.0,,,280.0,48.2,,,,
2018-10-23 03:00:00,10.0,6.0,76.0,,,270.0,46.4,,,,
2018-10-23 04:00:00,10.0,6.0,76.0,,,270.0,35.3,,,,
2018-10-23 05:00:00,10.0,6.0,76.0,,,270.0,44.6,,,,
2018-10-23 06:00:00,10.0,7.1,82.0,,,270.0,40.7,,,,
2018-10-23 07:00:00,10.0,7.1,82.0,,,270.0,46.4,,,,
2018-10-23 08:00:00,10.0,7.1,82.0,,,270.0,63.0,,,,
2018-10-23 09:00:00,11.0,5.9,71.0,,,270.0,51.8,,,,
2018-10-23 11:00:00,12.0,6.9,71.0,,,270.0,20.5,,,,
2018-10-23 13:00:00,12.0,8.1,77.0,,,270.0,42.5,,,,
2018-10-23 14:00:00,12.0,9.0,82.0,,,270.0,38.9,,,,
2018-10-23 15:00:00,12.0,9.0,82.0,,,270.0,44.6,,,,
2018-10-23 16:00:00,11.0,8.9,87.0,,,260.0,37.1,,,,
2018-10-23 17:00:00,11.0,8.9,87.0,,,270.0,40.7,,,,
2018-10-23 18:00:00,12.0,10.1,88.0,,,270.0,35.3,,,,
2018-10-23 19:00:00,12.0,10.1,88.0,,,270.0,46.4,,,,
2018-10-23 20:00:00,12.0,11.1,94.0,,,270.0,42.5,,,,
2018-10-23 21:00:00,11.0,10.1,94.0,,,270.0,44.6,,,,
2018-10-23 22:00:00,12.0,11.1,94.0,,,270.0,51.8,,,,
2018-10-23 23:00:00,12.0,11.1,94.0,,,270.0,44.6,,,,
2018-10-24 00:00:00,12.0,10.1,88.0,,,270.0,50.0,,,,
2018-10-24 01:00:00,12.0,10.1,88.0,,,260.0,38.9,,,,
2018-10-24 02:00:00,12.0,10.1,88.0,,,260.0,44.6,,,,
2018-10-24 05:00:00,10.0,9.1,94.0,,,270.0,50.0,,,,
2018-10-24 06:00:00,10.0,9.1,94.0,,,260.0,44.6,,,,
2018-10-24 07:00:00,10.0,10.0,100.0,,,270.0,50.0,,,,
2018-10-24 08:00:00,10.0,9.1,94.0,,,270.0,38.9,,,,
2018-10-24 09:00:00,10.0,9.1,94.0,,,280.0,42.5,,,,
2018-10-24 10:00:00,11.0,8.0,82.0,,,280.0,40.7,,,,
2018-10-24 11:00:00,11.0,8.0,82.0,,,270.0,42.5,,,,
2018-10-24 12:00:00,12.0,8.1,77.0,,,270.0,37.1,,,,
2018-10-24 13:00:00,11.0,8.0,82.0,,,280.0,44.6,,,,
2018-10-24 14:00:00,11.0,6.9,76.0,,,270.0,46.4,,,,
2018-10-24 15:00:00,11.0,6.9,76.0,,,270.0,44.6,,,,
2018-10-24 16:00:00,10.0,7.1,82.0,,,270.0,37.1,,,,
2018-10-24 17:00:00,10.0,7.1,82.0,,,260.0,31.7,,,,
2018-10-24 18:00:00,10.0,7.1,82.0,,,270.0,38.9,,,,
2018-10-24 19:00:00,10.0,7.1,82.0,,,270.0,31.7,,,,
2018-10-24 20:00:00,9.0,5.9,81.0,,,280.0,38.9,,,,
2018-10-24 22:00:00,9.0,5.9,81.0,,,280.0,44.6,,,,
2018-10-24 23:00:00,9.0,5.9,81.0,,,280.0,42.5,,,,
2018-10-25 00:00:00,9.0,5.9,81.0,,,270.0,44.6,,,,
2018-10-25 01:00:00,9.0,5.9,81.0,,,280.0,31.7,,,,
2018-10-25 02:00:00,9.0,7.0,87.0,,,280.0,40.7,,,,
2018-10-25 03:00:00,9.0,7.0,87.0,,,270.0,38.9,,,,
2018-10-25 04:00:00,9.0,7.0,87.0,,,270.0,37.1,,,,
2018-10-25 05:00:00,9.0,7.0,87.0,,,270.0,31.7,,,,
2018-10-25 06:00:00,9.0,7.0,87.0,,,250.0,25.9,,,,
2018-10-25 07:00:00,9.0,7.0,87.0,,,270.0,31.7,,,,
2018-10-25 08:00:00,9.0,7.9,93.0,,,260.0,29.5,,,,
2018-10-25 09:00:00,10.0,7.9,87.0,,,270.0,35.3,,,,
2018-10-25 10:00:00,11.0,8.0,82.0,,,260.0,27.7,,,,
2018-10-25 11:00:00,12.0,9.0,82.0,,,270.0,31.7,,,,
2018-10-25 12:00:00,12.0,9.0,82.0,,,260.0,27.7,,,,
2018-10-25 13:00:00,11.0,8.9,87.0,,,260.0,18.4,,,,
2018-10-25 14:00:00,11.0,8.9,87.0,,,260.0,13.0,,,,
2018-10-25 15:00:00,11.0,8.0,82.0,,,250.0,11.2,,,,
2018-10-25 16:00:00,11.0,8.0,82.0,,,250.0,13.0,,,,
2018-10-25 17:00:00,10.0,9.1,94.0,,,260.0,16.6,,,,
2018-10-25 18:00:00,10.0,9.1,94.0,,,250.0,20.5,,,,
2018-10-25 19:00:00,10.0,9.1,94.0,,,250.0,20.5,,,,
2018-10-25 20:00:00,9.0,7.9,93.0,,,250.0,22.3,,,,
2018-10-25 21:00:00,9.0,7.9,93.0,,,260.0,20.5,,,,
2018-10-25 22:00:00,10.0,7.9,87.0,,,260.0,18.4,,,,
2018-10-25 23:00:00,9.0,7.9,93.0,,,270.0,25.9,,,,
2018-10-26 00:00:00,9.0,7.9,93.0,,,270.0,16.6,,,,
2018-10-26 01:00:00,9.0,7.9,93.0,,,260.0,18.4,,,,
2018-10-26 02:00:00,9.0,7.9,93.0,,,250.0,11.2,,,,
2018-10-26 03:00:00,8.0,6.9,93.0,,,290.0,16.6,,,,
2018-10-26 04:00:00,7.0,5.0,87.0,,,300.0,20.5,,,,
2018-10-26 05:00:00,5.0,3.0,87.0,,,270.0,13.0,,,,
2018-10-26 06:00:00,5.0,3.0,87.0,,,270.0,22.3,,,,
2018-10-26 07:00:00,5.0,3.0,87.0,,,280.0,27.7,,,,
2018-10-26 08:00:00,5.0,3.0,87.0,,,280.0,24.1,,,,
2018-10-26 09:00:00,6.0,4.0,87.0,,,310.0,11.2,,,,
2018-10-26 10:00:00,7.0,3.1,76.0,,,310.0,25.9,,,,
2018-10-26 11:00:00,7.0,1.9,70.0,,,300.0,29.5,,,,
2018-10-26 12:00:00,8.0,0.9,61.0,,,310.0,29.5,,,,
2018-10-26 13:00:00,8.0,0.9,61.0,,,320.0,25.9,,,,
2018-10-26 14:00:00,8.0,0.9,61.0,,,320.0,27.7,,,,
2018-10-26 15:00:00,7.0,1.1,66.0,,,320.0,24.1,,,,
2018-10-26 16:00:00,7.0,0.0,61.0,,,320.0,20.5,,,,
2018-10-26 17:00:00,5.0,0.9,75.0,,,330.0,20.5,,,,
2018-10-26 18:00:00,4.0,0.0,75.0,,,310.0,22.3,,,,
2018-10-26 19:00:00,4.0,0.0,75.0,,,310.0,25.9,,,,
2018-10-26 20:00:00,4.0,-1.0,70.0,,,300.0,25.9,,,,
2018-10-26 21:00:00,4.0,-1.0,70.0,,,320.0,24.1,,,,
2018-10-26 22:00:00,3.0,-1.0,75.0,,,300.0,24.1,,,,
2018-10-26 23:00:00,3.0,-1.0,75.0,,,300.0,20.5,,,,
2018-10-27 00:00:00,2.0,-0.9,81.0,,,300.0,22.3,,,,
2018-10-27 01:00:00,2.0,-2.0,75.0,,,310.0,25.9,,,,
2018-10-27 02:00:00,2.0,-2.0,75.0,,,320.0,25.9,,,,
2018-10-27 03:00:00,2.0,-2.0,75.0,,,310.0,27.7,,,,
2018-10-27 04:00:00,1.0,-2.9,75.0,,,310.0,20.5,,,,
2018-10-27 05:00:00,1.0,-2.1,80.0,,,310.0,16.6,,,,
2018-10-27 06:00:00,2.0,-2.0,75.0,,,310.0,22.3,,,,
2018-10-27 07:00:00,2.0,0.1,87.0,,,340.0,20.5,,,,
2018-10-27 08:00:00,3.0,-1.0,75.0,,,330.0,24.1,,,,
2018-10-27 09:00:00,3.0,0.1,81.0,,,350.0,22.3,,,,
2018-10-27 10:00:00,3.0,0.1,81.0,,,340.0,27.7,,,,
2018-10-27 11:00:00,4.0,0.0,75.0,,,350.0,24.1,,,,
2018-10-27 12:00:00,5.0,0.0,70.0,,,350.0,25.9,,,,
2018-10-27 13:00:00,5.0,0.0,70.0,,,360.0,25.9,,,,
2018-10-27 14:00:00,4.0,0.0,75.0,,,360.0,18.4,,,,
2018-10-27 15:00:00,6.0,-0.1,65.0,,,360.0,31.7,,,,
2018-10-27 16:00:00,5.0,-1.0,65.0,,,10.0,27.7,,,,
2018-10-27 17:00:00,4.0,-2.0,65.0,,,350.0,20.5,,,,
2018-10-27 18:00:00,3.0,-1.9,70.0,,,320.0,20.5,,,,
2018-10-27 19:00:00,3.0,-1.0,75.0,,,310.0,20.5,,,,
2018-10-27 20:00:00,4.0,0.0,75.0,,,350.0,24.1,,,,
2018-10-27 21:00:00,4.0,2.0,87.0,,,360.0,20.5,,,,
2018-10-27 22:00:00,4.0,1.0,81.0,,,350.0,16.6,,,,
2018-10-27 23:00:00,4.0,1.0,81.0,,,340.0,18.4,,,,
2018-10-28 00:00:00,4.0,2.0,87.0,,,40.0,16.6,,,,
2018-10-28 01:00:00,3.0,1.0,87.0,,,360.0,16.6,,,,
2018-10-28 02:00:00,3.0,0.1,81.0,,,20.0,18.4,,,,
2018-10-28 03:00:00,3.0,1.0,87.0,,,10.0,18.4,,,,
2018-10-28 04:00:00,4.0,1.0,81.0,,,360.0,18.4,,,,
2018-10-28 05:00:00,3.0,1.0,87.0,,,360.0,18.4,,,,
2018-10-28 06:00:00,3.0,1.0,87.0,,,360.0,16.6,,,,
2018-10-28 07:00:00,3.0,1.0,87.0,,,350.0,16.6,,,,
2018-10-28 08:00:00,4.0,1.0,81.0,,,360.0,20.5,,,,
2018-10-28 09:00:00,5.0,0.9,75.0,,,360.0,16.6,,,,
2018-10-28 10:00:00,6.0,2.1,76.0,,,10.0,20.5,,,,
2018-10-28 11:00:00,7.0,3.1,76.0,,,10.0,27.7,,,,
2018-10-28 12:00:00,7.0,3.1,76.0,,,10.0,20.5,,,,
2018-10-28 13:00:00,7.0,1.9,70.0,,,10.0,16.6,,,,
2018-10-28 14:00:00,7.0,1.9,70.0,,,30.0,14.8,,,,
2018-10-28 15:00:00,8.0,0.9,61.0,,,20.0,20.5,,,,
2018-10-28 16:00:00,4.0,1.0,81.0,,,20.0,9.4,,,,
2018-10-28 17:00:00,4.0,2.0,87.0,,,360.0,9.4,,,,
2018-10-28 18:00:00,3.0,1.0,87.0,,,10.0,14.8,,,,
2018-10-28 19:00:00,3.0,1.0,87.0,,,20.0,13.0,,,,
2018-10-28 20:00:00,3.0,1.0,87.0,,,10.0,13.0,,,,
2018-10-28 21:00:00,2.0,1.0,93.0,,,360.0,13.0,,,,
2018-10-28 22:00:00,2.0,0.1,87.0,,,360.0,13.0,,,,
2018-10-28 23:00:00,2.0,0.1,87.0,,,360.0,11.2,,,,
2018-10-29 00:00:00,2.0,0.1,87.0,,,10.0,9.4,,,,
2018-10-29 01:00:00,1.0,-1.1,86.0,,,20.0,11.2,,,,
2018-10-29 02:00:00,2.0,0.1,87.0,,,20.0,9.4,,,,
2018-10-29 03:00:00,1.0,0.0,93.0,,,360.0,7.6,,,,
2018-10-29 04:00:00,1.0,0.0,93.0,,,30.0,7.6,,,,
2018-10-29 05:00:00,1.0,0.0,93.0,,,20.0,7.6,,,,
2018-10-29 06:00:00,1.0,0.0,93.0,,,30.0,9.4,,,,
2018-10-29 07:00:00,1.0,0.0,93.0,,,30.0,7.6,,,,
2018-10-29 08:00:00,1.0,0.0,93.0,,,350.0,7.6,,,,
2018-10-29 09:00:00,2.0,0.1,87.0,,,360.0,9.4,,,,
2018-10-29 10:00:00,4.0,1.0,81.0,,,40.0,7.6,,,,
2018-10-29 11:00:00,5.0,0.9,75.0,,,30.0,9.4,,,,
2018-10-29 12:00:00,5.0,0.9,75.0,,,60.0,11.2,,,,
2018-10-29 13:00:00,5.0,0.9,75.0,,,50.0,9.4,,,,
2018-10-29 14:00:00,6.0,0.9,70.0,,,60.0,9.4,,,,
2018-10-29 15:00:00,5.0,2.0,81.0,,,70.0,11.2,,,,
2018-10-29 16:00:00,6.0,0.9,70.0,,,60.0,9.4,,,,
2018-10-29 17:00:00,4.0,0.0,75.0,,,20.0,9.4,,,,
2018-10-29 18:00:00,3.0,-1.0,75.0,,,10.0,9.4,,,,
2018-10-29 19:00:00,2.0,-0.9,81.0,,,20.0,11.2,,,,
2018-10-29 20:00:00,2.0,-0.9,81.0,,,20.0,11.2,,,,
2018-10-29 21:00:00,1.0,-2.1,80.0,,,20.0,9.4,,,,
2018-10-29 22:00:00,1.0,-2.1,80.0,,,360.0,13.0,,,,
2018-10-29 23:00:00,2.0,-2.0,75.0,,,350.0,16.6,,,,
2018-10-30 00:00:00,1.0,-1.1,86.0,,,340.0,11.2,,,,
2018-10-30 01:00:00,1.0,0.0,93.0,,,340.0,16.6,,,,
2018-10-30 02:00:00,2.0,1.0,93.0,,,340.0,16.6,,,,
2018-10-30 03:00:00,3.0,2.0,93.0,,,350.0,20.5,,,,
2018-10-30 04:00:00,4.0,3.0,93.0,,,350.0,14.8,,,,
2018-10-30 05:00:00,4.0,3.0,93.0,,,350.0,16.6,,,,
2018-10-30 06:00:00,4.0,4.0,100.0,,,360.0,18.4,,,,
2018-10-30 07:00:00,5.0,3.0,87.0,,,350.0,16.6,,,,
2018-10-30 08:00:00,5.0,4.0,93.0,,,340.0,16.6,,,,
2018-10-30 09:00:00,5.0,4.0,93.0,,,350.0,16.6,,,,
2018-10-30 10:00:00,6.0,4.0,87.0,,,350.0,18.4,,,,
2018-10-30 11:00:00,7.0,4.0,81.0,,,360.0,24.1,,,,
2018-10-30 12:00:00,6.0,4.0,87.0,,,10.0,25.9,,,,
2018-10-30 13:00:00,7.0,3.1,76.0,,,10.0,18.4,,,,
2018-10-30 14:00:00,7.0,3.1,76.0,,,340.0,16.6,,,,
2018-10-30 15:00:00,7.0,3.1,76.0,,,340.0,16.6,,,,
2018-10-30 16:00:00,6.0,3.0,81.0,,,330.0,18.4,,,,
2018-10-30 17:00:00,5.0,3.0,87.0,,,310.0,18.4,,,,
2018-10-30 18:00:00,3.0,2.0,93.0,,,310.0,13.0,,,,
2018-10-30 19:00:00,3.0,1.0,87.0,,,280.0,13.0,,,,
2018-10-30 20:00:00,3.0,1.0,87.0,,,280.0,7.6,,,,
2018-10-30 21:00:00,2.0,1.0,93.0,,,260.0,7.6,,,,
2018-10-30 22:00:00,3.0,1.0,87.0,,,260.0,11.2,,,,
2018-10-30 23:00:00,2.0,1.0,93.0,,,260.0,13.0,,,,
2018-10-31 00:00:00,2.0,1.0,93.0,,,260.0,9.4,,,,
2018-10-31 01:00:00,2.0,1.0,93.0,,,240.0,13.0,,,,
2018-10-31 02:00:00,2.0,1.0,93.0,,,250.0,11.2,,,,
2018-10-31 03:00:00,2.0,1.0,93.0,,,250.0,7.6,,,,
2018-10-31 04:00:00,2.0,0.1,87.0,,,240.0,7.6,,,,
2018-10-31 05:00:00,1.0,-1.1,86.0,,,160.0,9.4,,,,
2018-10-31 06:00:00,2.0,0.1,87.0,,,,5.4,,,,
2018-10-31 07:00:00,2.0,0.1,87.0,,,190.0,9.4,,,,
2018-10-31 08:00:00,2.0,0.1,87.0,,,,3.6,,,,
2018-10-31 09:00:00,4.0,1.0,81.0,,,180.0,9.4,,,,
2018-10-31 10:00:00,5.0,2.0,81.0,,,140.0,7.6,,,,
2018-10-31 11:00:00,7.0,1.9,70.0,,,170.0,13.0,,,,
2018-10-31 12:00:00,9.0,0.9,57.0,,,170.0,20.5,,,,
2018-10-31 13:00:00,10.0,1.1,54.0,,,170.0,14.8,,,,
2018-10-31 14:00:00,10.0,3.1,62.0,,,190.0,18.4,,,,
2018-10-31 15:00:00,9.0,4.0,71.0,,,160.0,14.8,,,,
2018-10-31 16:00:00,8.0,4.0,76.0,,,170.0,13.0,,,,
2018-10-31 17:00:00,8.0,3.1,71.0,,,160.0,5.4,,,,
2018-10-31 18:00:00,7.0,4.0,81.0,,,130.0,9.4,,,,
2018-10-31 19:00:00,7.0,4.0,81.0,,,130.0,11.2,,,,
2018-10-31 20:00:00,7.0,5.0,87.0,,,140.0,11.2,,,,
2018-10-31 21:00:00,7.0,5.0,87.0,,,150.0,11.2,,,,
2018-10-31 22:00:00,7.0,5.0,87.0,,,140.0,14.8,,,,
2018-10-31 23:00:00,7.0,5.0,87.0,,,140.0,20.5,,,,
2018-11-01 00:00:00,7.0,5.0,87.0,,,140.0,18.4,,,,
2018-11-01 01:00:00,6.0,4.0,87.0,,,160.0,13.0,,,,
2018-11-01 02:00:00,6.0,5.0,93.0,,,150.0,16.6,,,,
2018-11-01 03:00:00,6.0,5.0,93.0,,,150.0,16.6,,,,
2018-11-01 04:00:00,6.0,5.0,93.0,,,160.0,14.8,,,,
2018-11-01 05:00:00,6.0,5.0,93.0,,,160.0,11.2,,,,
2018-11-01 06:00:00,6.0,5.0,93.0,,,,1.8,,,,
2018-11-01 07:00:00,6.0,6.0,100.0,,,,3.6,,,,
2018-11-01 08:00:00,7.0,5.9,93.0,,,280.0,11.2,,,,
2018-11-01 09:00:00,7.0,5.0,87.0,,,280.0,14.8,,,,
2018-11-01 10:00:00,7.0,5.0,87.0,,,290.0,14.8,,,,
2018-11-01 11:00:00,8.0,4.9,81.0,,,300.0,16.6,,,,
2018-11-01 12:00:00,8.0,4.0,76.0,,,300.0,20.5,,,,
2018-11-01 13:00:00,8.0,3.1,71.0,,,290.0,18.4,,,,
2018-11-01 14:00:00,9.0,2.1,62.0,,,280.0,18.4,,,,
2018-11-01 15:00:00,8.0,0.0,57.0,,,280.0,20.5,,,,
2018-11-01 16:00:00,7.0,1.1,66.0,,,280.0,20.5,,,,
2018-11-01 17:00:00,5.0,0.9,75.0,,,290.0,13.0,,,,
2018-11-01 18:00:00,4.0,1.0,81.0,,,270.0,16.6,,,,
2018-11-01 19:00:00,4.0,1.0,81.0,,,260.0,11.2,,,,
2018-11-01 20:00:00,4.0,2.0,87.0,,,270.0,11.2,,,,
2018-11-01 21:00:00,4.0,1.0,81.0,,,270.0,20.5,,,,
2018-11-01 22:00:00,3.0,1.0,87.0,,,270.0,14.8,,,,
2018-11-01 23:00:00,2.0,0.1,87.0,,,280.0,14.8,,,,
2018-11-02 00:00:00,3.0,0.1,81.0,,,270.0,18.4,,,,
2018-11-02 01:00:00,3.0,0.1,81.0,,,280.0,18.4,,,,
2018-11-02 02:00:00,3.0,0.1,81.0,,,260.0,16.6,,,,
2018-11-02 03:00:00,3.0,1.0,87.0,,,270.0,18.4,,,,
2018-11-02 04:00:00,3.0,1.0,87.0,,,280.0,11.2,,,,
2018-11-02 05:00:00,3.0,1.0,87.0,,,260.0,18.4,,,,
2018-11-02 06:00:00,3.0,2.0,93.0,,,260.0,18.4,,,,
2018-11-02 07:00:00,4.0,2.0,87.0,,,270.0,18.4,,,,
2018-11-02 08:00:00,4.0,2.0,87.0,,,280.0,13.0,,,,
2018-11-02 09:00:00,5.0,3.0,87.0,,,270.0,20.5,,,,
2018-11-02 10:00:00,7.0,4.0,81.0,,,270.0,22.3,,,,
2018-11-02 11:00:00,9.0,5.0,76.0,,,250.0,14.8,,,,
2018-11-02 12:00:00,9.0,3.0,66.0,,,260.0,20.5,,,,
2018-11-02 13:00:00,10.0,3.1,62.0,,,270.0,20.5,,,,
2018-11-02 14:00:00,9.0,3.0,66.0,,,270.0,16.6,,,,
2018-11-02 15:00:00,9.0,3.0,66.0,,,270.0,13.0,,,,
2018-11-02 16:00:00,8.0,3.1,71.0,,,230.0,9.4,,,,
2018-11-02 17:00:00,7.0,3.1,76.0,,,240.0,7.6,,,,
2018-11-02 18:00:00,7.0,4.0,81.0,,,240.0,7.6,,,,
2018-11-02 19:00:00,6.0,3.0,81.0,,,190.0,9.4,,,,
2018-11-02 20:00:00,6.0,3.0,81.0,,,170.0,11.2,,,,
2018-11-02 21:00:00,6.0,3.0,81.0,,,170.0,9.4,,,,
2018-11-02 22:00:00,5.0,3.0,87.0,,,170.0,9.4,,,,
2018-11-02 23:00:00,6.0,2.1,76.0,,,200.0,13.0,,,,
2018-11-03 00:00:00,6.0,3.0,81.0,,,190.0,14.8,,,,
2018-11-03 01:00:00,7.0,3.1,76.0,,,200.0,20.5,,,,
2018-11-03 02:00:00,8.0,3.1,71.0,,,200.0,20.5,,,,
2018-11-03 03:00:00,8.0,3.1,71.0,,,190.0,7.6,,,,
2018-11-03 04:00:00,8.0,3.1,71.0,,,190.0,18.4,,,,
2018-11-03 05:00:00,9.0,4.0,71.0,,,210.0,22.3,,,,
2018-11-03 06:00:00,9.0,5.0,76.0,,,200.0,22.3,,,,
2018-11-03 07:00:00,10.0,7.1,82.0,,,210.0,16.6,,,,
2018-11-03 08:00:00,10.0,7.1,82.0,,,,13.0,,,,
2018-11-03 09:00:00,11.0,6.9,76.0,,,220.0,20.5,,,,
2018-11-03 10:00:00,12.0,8.1,77.0,,,210.0,27.7,,,,
2018-11-03 11:00:00,12.0,8.1,77.0,,,200.0,18.4,,,,
2018-11-03 12:00:00,12.0,8.1,77.0,,,210.0,24.1,,,,
2018-11-03 13:00:00,12.0,8.1,77.0,,,200.0,16.6,,,,
2018-11-03 14:00:00,12.0,8.1,77.0,,,200.0,25.9,,,,
2018-11-03 15:00:00,12.0,8.1,77.0,,,200.0,27.7,,,,
2018-11-03 16:00:00,12.0,8.1,77.0,,,190.0,33.5,,,,
2018-11-03 17:00:00,12.0,8.1,77.0,,,190.0,24.1,,,,
2018-11-03 18:00:00,12.0,8.1,77.0,,,190.0,25.9,,,,
2018-11-03 19:00:00,12.0,8.1,77.0,,,180.0,22.3,,,,
2018-11-03 20:00:00,12.0,8.1,77.0,,,190.0,18.4,,,,
2018-11-03 21:00:00,11.0,8.0,82.0,,,190.0,20.5,,,,
2018-11-03 22:00:00,11.0,8.9,87.0,,,190.0,22.3,,,,
2018-11-03 23:00:00,11.0,8.0,82.0,,,190.0,24.1,,,,
2018-11-04 00:00:00,11.0,8.9,87.0,,,200.0,22.3,,,,
2018-11-04 01:00:00,10.0,9.1,94.0,,,170.0,18.4,,,,
2018-11-04 02:00:00,10.0,9.1,94.0,,,170.0,16.6,,,,
2018-11-04 03:00:00,10.0,9.1,94.0,,,180.0,13.0,,,,
2018-11-04 04:00:00,10.0,9.1,94.0,,,190.0,16.6,,,,
2018-11-04 05:00:00,10.0,7.9,87.0,,,190.0,14.8,,,,
2018-11-04 06:00:00,10.0,9.1,94.0,,,170.0,16.6,,,,
2018-11-04 07:00:00,9.0,7.9,93.0,,,170.0,16.6,,,,
2018-11-04 08:00:00,9.0,7.9,93.0,,,160.0,20.5,,,,
2018-11-04 09:00:00,9.0,9.0,100.0,,,170.0,14.8,,,,
2018-11-04 10:00:00,10.0,9.1,94.0,,,170.0,16.6,,,,
2018-11-04 11:00:00,10.0,9.1,94.0,,,170.0,18.4,,,,
2018-11-04 12:00:00,12.0,10.1,88.0,,,210.0,16.6,,,,
2018-11-04 13:00:00,11.0,8.9,87.0,,,180.0,16.6,,,,
2018-11-04 14:00:00,12.0,9.0,82.0,,,180.0,14.8,,,,
2018-11-04 15:00:00,12.0,9.0,82.0,,,160.0,11.2,,,,
2018-11-04 16:00:00,11.0,8.9,87.0,,,160.0,13.0,,,,
2018-11-04 17:00:00,11.0,10.1,94.0,,,130.0,13.0,,,,
2018-11-04 18:00:00,10.0,10.0,100.0,,,140.0,11.2,,,,
2018-11-04 19:00:00,10.0,10.0,100.0,,,150.0,14.8,,,,
2018-11-04 20:00:00,10.0,9.1,94.0,,,150.0,13.0,,,,
2018-11-04 21:00:00,10.0,9.1,94.0,,,150.0,13.0,,,,
2018-11-04 22:00:00,9.0,7.9,93.0,,,140.0,13.0,,,,
2018-11-04 23:00:00,8.0,6.9,93.0,,,130.0,13.0,,,,
2018-11-05 00:00:00,7.0,5.9,93.0,,,130.0,7.6,,,,
2018-11-05 01:00:00,7.0,7.0,100.0,,,130.0,14.8,,,,
2018-11-05 02:00:00,7.0,7.0,100.0,,,140.0,14.8,,,,
2018-11-05 03:00:00,8.0,6.9,93.0,,,120.0,13.0,,,,
2018-11-05 04:00:00,7.0,7.0,100.0,,,120.0,9.4,,,,
2018-11-05 05:00:00,7.0,7.0,100.0,,,120.0,13.0,,,,
2018-11-05 06:00:00,7.0,7.0,100.0,,,120.0,13.0,,,,
2018-11-05 07:00:00,7.0,7.0,100.0,,,160.0,9.4,,,,
2018-11-05 08:00:00,7.0,7.0,100.0,,,110.0,9.4,,,,
2018-11-05 09:00:00,7.0,7.0,100.0,,,80.0,11.2,,,,
2018-11-05 10:00:00,8.0,8.0,100.0,,,120.0,11.2,,,,
2018-11-05 11:00:00,8.0,8.0,100.0,,,120.0,7.6,,,,
2018-11-05 12:00:00,8.0,8.0,100.0,,,130.0,13.0,,,,
2018-11-05 13:00:00,8.0,8.0,100.0,,,160.0,11.2,,,,
2018-11-05 14:00:00,8.0,8.0,100.0,,,160.0,7.6,,,,
2018-11-05 15:00:00,9.0,7.9,93.0,,,160.0,9.4,,,,
2018-11-05 16:00:00,9.0,7.9,93.0,,,150.0,13.0,,,,
2018-11-05 17:00:00,8.0,6.9,93.0,,,140.0,9.4,,,,
2018-11-05 18:00:00,8.0,6.9,93.0,,,100.0,7.6,,,,
2018-11-05 19:00:00,8.0,8.0,100.0,,,160.0,1.8,,,,
2018-11-05 20:00:00,9.0,7.9,93.0,,,,5.4,,,,
2018-11-05 21:00:00,9.0,9.0,100.0,,,90.0,9.4,,,,
2018-11-05 22:00:00,9.0,9.0,100.0,,,,3.6,,,,
2018-11-05 23:00:00,9.0,9.0,100.0,,,130.0,14.8,,,,
2018-11-06 00:00:00,9.0,9.0,100.0,,,130.0,9.4,,,,
2018-11-06 01:00:00,9.0,9.0,100.0,,,70.0,7.6,,,,
2018-11-06 02:00:00,9.0,9.0,100.0,,,140.0,13.0,,,,
2018-11-06 03:00:00,9.0,9.0,100.0,,,140.0,11.2,,,,
